run_id,calcite_rate,fh_rmax,fh_k_donor,fh_SA,gt_rmax,gt_k_donor,gt_SA,root_resp,msr_rmax,msr_k_donor,msr_k_acceptor,denit_rmax,denit_k_donor,denit_k_acceptor,aero_rate,aero_k_o2
275,7.194462692099818e-07,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,0.001,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
276,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,0.001,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
277,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
278,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
279,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
280,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
281,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
282,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
283,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
284,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,1.1603972084031953e-07,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-07,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
285,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,6097050.172790233,3.6854215338885354e-13,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-07,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
286,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999988e-12,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-07,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
287,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999988e-12,1.1603972084031953e-07,2.3207944168063906e-06,4.641588833612782e-05,1e-07,4.641588833612782e-06,0.0001,1e-08,4.641588833612782e-05
288,1.550000000000001e-05,2.4999999999999994e-06,1e-06,1079999.9999999993,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999988e-12,1.1603972084031953e-07,2.3207944168063906e-06,4.641588833612782e-05,1e-07,4.641588833612782e-06,0.0001,1e-08,0.001
289,3.33937376954942e-06,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,5e-07,1e-05,1e-05,0.0001,1e-06,1e-08,0.001
290,3.33937376954942e-06,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,0.001
291,3.33937376954942e-06,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,4.641588833612782e-05
292,3.33937376954942e-06,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,4.641588833612782e-05
293,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,4.641588833612782e-05
294,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,4.641588833612782e-05
295,3.33937376954942e-06,5.386086725079705e-07,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,1e-06,1e-08,4.641588833612782e-05
296,3.33937376954942e-06,5.386086725079705e-07,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
297,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
298,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,5.386086725079705e-07,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
299,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,1.1603972084031953e-07,5e-07,0.00021544346900318823,1e-05,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
300,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.00021544346900318823,1e-05,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
301,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.00021544346900318823,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
302,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,4.641588833612782e-05
303,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,1e-08,4.641588833612782e-05
304,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,1e-08,4.641588833612782e-05
305,1.5500000000000013e-07,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999992e-08,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
306,1.550000000000001e-05,5.386086725079705e-07,1e-06,108000000.00000015,1.1603972084031953e-07,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,1e-05,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
307,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,1.1603972084031953e-07,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,1e-05,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
308,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,1.1603972084031953e-07,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
309,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
310,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,6097050.172790233,1.7106211438853152e-12,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
311,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,0.00021544346900318823
312,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,1e-05
313,1.550000000000001e-05,5.386086725079705e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,1e-05
314,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,1e-05
315,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,1e-05
316,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.001,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,1e-05
317,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.001,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,1e-05
318,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.001,4.641588833612782e-07,0.0001,2.1544346900318823e-05,1e-08,1e-05
319,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.001,4.641588833612782e-07,0.0001,1e-06,1e-08,1e-05
320,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.001,4.641588833612782e-07,0.0001,1e-06,1e-08,1e-05
321,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.001,4.641588833612782e-07,0.0001,1e-06,1e-08,1e-05
322,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.001,4.641588833612782e-07,4.641588833612782e-06,1e-06,1e-08,1e-05
323,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-10,1e-05
324,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-10,1e-05
325,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-10,1e-05
326,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-10,0.00021544346900318823
327,7.194462692099818e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-10,0.00021544346900318823
328,7.194462692099818e-07,2.4999999999999994e-06,1e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-10,0.00021544346900318823
329,7.194462692099818e-07,2.4999999999999994e-06,1e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-10,0.00021544346900318823
330,7.194462692099818e-07,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,4.641588833612782e-06,0.0001,1e-10,0.00021544346900318823
331,7.194462692099818e-07,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,4.641588833612782e-06,0.0001,1e-10,0.00021544346900318823
332,7.194462692099818e-07,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,1e-10,0.00021544346900318823
333,1.550000000000001e-05,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,1e-10,0.00021544346900318823
334,1.550000000000001e-05,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
335,1.550000000000001e-05,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,1e-05,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
336,1.550000000000001e-05,2.4999999999999994e-06,1e-06,108000000.00000015,1.1603972084031953e-07,1e-05,1313569.6399124186,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
337,1.550000000000001e-05,5.386086725079705e-07,1e-06,108000000.00000015,1.1603972084031953e-07,1e-05,1313569.6399124186,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
338,1.550000000000001e-05,5.386086725079705e-07,1e-06,108000000.00000015,1.1603972084031953e-07,1e-05,1313569.6399124186,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,1e-05,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
339,1.550000000000001e-05,5.386086725079705e-07,1e-06,108000000.00000015,1.1603972084031953e-07,1e-05,1313569.6399124186,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,1e-07,0.0001,0.0001,2.1544346900318866e-09,0.00021544346900318823
340,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,0.0001,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
341,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,1313569.6399124186,7.939999999999987e-14,1.1603972084031953e-07,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
342,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,1313569.6399124186,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
343,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,2.4999999999999994e-06,2.1544346900318822e-06,1313569.6399124186,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
344,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,2.4999999999999994e-06,1e-07,1313569.6399124186,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
345,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,1.1603972084031953e-07,1e-07,1313569.6399124186,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
346,3.33937376954942e-06,2.4999999999999994e-06,1e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
347,1.5500000000000013e-07,2.4999999999999994e-06,1e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,4.641588833612782e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
348,1.5500000000000013e-07,2.4999999999999994e-06,1e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,1e-05,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
349,1.5500000000000013e-07,2.4999999999999994e-06,1e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,1e-05,4.641588833612782e-06,1e-06,4.6415888336127727e-10,0.001
350,1.5500000000000013e-07,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,1e-05,4.641588833612782e-06,1e-06,4.6415888336127727e-10,0.001
351,1.5500000000000013e-07,2.4999999999999994e-06,4.641588833612782e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
352,1.5500000000000013e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,1.077217345015941e-05,0.00021544346900318823,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
353,1.5500000000000013e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,5e-07,0.00021544346900318823,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
354,1.5500000000000013e-07,2.4999999999999994e-06,4.641588833612782e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,5e-07,1e-05,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
355,1.5500000000000013e-07,5.386086725079705e-07,4.641588833612782e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,5e-07,1e-05,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
356,1.5500000000000013e-07,5.386086725079705e-07,4.641588833612782e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,1.7106211438853152e-12,2.4999999999999994e-06,5e-07,1e-05,1e-05,4.641588833612782e-06,1e-06,1e-08,0.001
357,1.5500000000000013e-07,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999992e-08,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,0.00021544346900318823
358,1.5500000000000013e-07,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999992e-08,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,0.00021544346900318823
359,1.5500000000000013e-07,1.1603972084031953e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,0.00021544346900318823
360,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,6097050.172790233,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,0.00021544346900318823
361,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,0.00021544346900318823
362,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,5.386086725079705e-07,1e-07,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
363,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
364,3.33937376954942e-06,1.1603972084031953e-06,1e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
365,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
366,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,5.386086725079705e-07,2.1544346900318822e-06,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,0.00021544346900318823,1e-05,2.1544346900318823e-05,1e-06,1e-10,1e-05
